start_sample,end_sample,start_sec,end_sec,len_samples
36162628,36162773,753.3880833333334,753.3911041666667,145
36162988,36163133,753.3955833333333,753.3986041666667,145
36167140,36167285,753.4820833333333,753.4851041666667,145
36167367,36167512,753.4868125,753.4898333333333,145
36168090,36168235,753.501875,753.5048958333333,145
36168270,36168596,753.505625,753.5124166666667,326
36182708,36182853,753.8064166666667,753.8094375,145
36186677,36186873,753.8891041666667,753.8931875,196
36186919,36187179,753.8941458333334,753.8995625,260
36187226,36187521,753.9005416666666,753.9066875,295
36193417,36193562,754.0295208333333,754.0325416666667,145
36198525,36198872,754.1359375,754.1431666666666,347
36279047,36279192,755.8134791666666,755.8165,145
36280432,36280577,755.8423333333334,755.8453541666667,145
36280778,36280981,755.8495416666667,755.8537708333333,203
36343545,36343693,757.1571875,757.1602708333334,148
36358042,36358187,757.4592083333333,757.4622291666667,145
36361823,36361975,757.5379791666667,757.5411458333333,152
36364786,36364931,757.5997083333333,757.6027291666667,145
36364960,36365221,757.6033333333334,757.6087708333333,261
36365307,36365683,757.6105625,757.6183958333334,376
36374048,36374193,757.7926666666667,757.7956875,145
36374347,36374497,757.7988958333333,757.8020208333334,150
36374590,36374862,757.8039583333333,757.809625,272
36378637,36378782,757.8882708333333,757.8912916666667,145
36379833,36380159,757.9131875,757.9199791666666,326
36391822,36391968,758.1629583333333,758.166,146
36392026,36392171,758.1672083333333,758.1702291666667,145
36392842,36392987,758.1842083333333,758.1872291666666,145
36393045,36393191,758.1884375,758.1914791666667,146
36412996,36413141,758.6040833333333,758.6071041666667,145
36514093,36514240,760.7102708333333,760.7133333333334,147
36575944,36576104,761.9988333333333,762.0021666666667,160
36588728,36588873,762.2651666666667,762.2681875,145
36597491,36597637,762.4477291666667,762.4507708333333,146
36680504,36680650,764.1771666666667,764.1802083333333,146
36733845,36733996,765.2884375,765.2915833333333,151
36796353,36796498,766.5906875,766.5937083333333,145
36986364,36986509,770.54925,770.5522708333333,145
36992102,36992247,770.6687916666667,770.6718125,145
36992412,36992696,770.67525,770.6811666666666,284
37014210,37014355,771.129375,771.1323958333334,145
37014710,37015049,771.1397916666666,771.1468541666667,339
37019742,37019887,771.244625,771.2476458333333,145
37179354,37179509,774.569875,774.5731041666667,155
37250939,37251238,776.0612291666666,776.0674583333333,299
37252066,37252211,776.0847083333333,776.0877291666667,145
37261585,37261730,776.2830208333334,776.2860416666666,145
37265948,37266229,776.3739166666667,776.3797708333333,281
37266583,37266728,776.3871458333333,776.3901666666667,145
37268284,37268429,776.4225833333334,776.4256041666666,145
37268557,37268702,776.4282708333334,776.4312916666667,145
37269812,37270002,776.4544166666667,776.458375,190
37270039,37270184,776.4591458333333,776.4621666666667,145
37270221,37270366,776.4629375,776.4659583333333,145
37271081,37271226,776.4808541666666,776.483875,145
37271261,37271430,776.4846041666667,776.488125,169
37274849,37274994,776.5593541666667,776.562375,145
37276600,37276983,776.5958333333333,776.6038125,383
37278631,37278776,776.6381458333333,776.6411666666667,145
37279384,37279529,776.6538333333333,776.6568541666667,145
37279691,37279836,776.6602291666667,776.66325,145
37280026,37280399,776.6672083333333,776.6749791666666,373
37283595,37283865,776.7415625,776.7471875,270
37289286,37289432,776.860125,776.8631666666666,146
37341933,37342085,777.9569375,777.9601041666666,152
37407965,37408110,779.3326041666667,779.335625,145
37408972,37409117,779.3535833333333,779.3566041666667,145
37409173,37409318,779.3577708333333,779.3607916666666,145
37415192,37415438,779.4831666666666,779.4882916666667,246
37416023,37416282,779.5004791666667,779.505875,259
37434128,37434332,779.8776666666666,779.8819166666667,204
37440422,37440627,780.0087916666666,780.0130625,205
37440792,37440937,780.0165,780.0195208333333,145
37452931,37453076,780.2693958333333,780.2724166666667,145
37453253,37453398,780.2761041666666,780.279125,145
37467753,37467898,780.5781875,780.5812083333333,145
37493674,37493819,781.1182083333333,781.1212291666667,145
37494077,37494280,781.1266041666667,781.1308333333334,203
37548064,37548209,782.2513333333334,782.2543541666666,145
37573402,37573625,782.7792083333334,782.7838541666666,223
37575781,37576003,782.8287708333334,782.8333958333334,222
37580380,37580603,782.9245833333333,782.9292291666667,223
37581081,37581382,782.9391875,782.9454583333334,301
37602211,37602510,783.3793958333333,783.385625,299
37719298,37719443,785.8187083333333,785.8217291666666,145
37741443,37741647,786.2800625,786.2843125,204
37743523,37743668,786.3233958333333,786.3264166666667,145
37743753,37743956,786.3281875,786.3324166666666,203
37744791,37745168,786.3498125,786.3576666666667,377
37754026,37754175,786.5422083333333,786.5453125,149
37797126,37797272,787.440125,787.4431666666667,146
37797308,37797453,787.4439166666667,787.4469375,145
37797942,37798223,787.457125,787.4629791666666,281
37798984,37799130,787.4788333333333,787.481875,146
37803124,37803269,787.5650833333333,787.5681041666667,145
37969055,37969200,791.0219791666667,791.025,145
37969414,37969560,791.0294583333333,791.0325,146
37969674,37969819,791.034875,791.0378958333333,145
37970011,37970327,791.0418958333333,791.0484791666667,316
37970627,37970772,791.0547291666667,791.05775,145
37970961,37971257,791.0616875,791.0678541666666,296
37971319,37971614,791.0691458333333,791.0752916666667,295
37972459,37972604,791.0928958333334,791.0959166666667,145
37972995,37973297,791.1040625,791.1103541666666,302
37975690,37975835,791.1602083333333,791.1632291666666,145
37977198,37977344,791.191625,791.1946666666666,146
37977734,37977879,791.2027916666667,791.2058125,145
37979948,37980245,791.2489166666667,791.2551041666667,297
37980405,37980551,791.2584375,791.2614791666666,146
37983375,37983520,791.3203125,791.3233333333334,145
37993092,37993237,791.52275,791.5257708333334,145
37993383,37993688,791.5288125,791.5351666666667,305
37996296,37996441,791.5895,791.5925208333333,145
38014570,38014715,791.9702083333333,791.9732291666667,145
38014826,38015056,791.9755416666667,791.9803333333333,230
38015525,38015670,791.9901041666667,791.993125,145
38016328,38016473,792.0068333333334,792.0098541666666,145
38016685,38016832,792.0142708333333,792.0173333333333,147
38016959,38017104,792.0199791666666,792.023,145
38017574,38017719,792.0327916666666,792.0358125,145
38018115,38018373,792.0440625,792.0494375,258
38018654,38018808,792.0552916666667,792.0585,154
38019028,38019180,792.0630833333333,792.06625,152
38019448,38019677,792.0718333333333,792.0766041666667,229
38020652,38020910,792.0969166666666,792.1022916666667,258
38021175,38021320,792.1078125,792.1108333333333,145
38022819,38022964,792.1420625,792.1450833333333,145
38024195,38024370,792.1707291666667,792.174375,175
38024397,38024656,792.1749375,792.1803333333334,259
38026222,38026368,792.2129583333333,792.216,146
38026601,38026769,792.2208541666666,792.2243541666667,168
38028621,38028782,792.2629375,792.2662916666667,161
38029107,38029253,792.2730625,792.2761041666666,146
38029311,38029456,792.2773125,792.2803333333334,145
38029585,38029943,792.2830208333334,792.2904791666666,358
38030532,38030706,792.30275,792.306375,174
38032294,38032439,792.3394583333334,792.3424791666666,145
38032627,38032772,792.3463958333333,792.3494166666667,145
38032960,38033105,792.3533333333334,792.3563541666666,145
38033293,38033505,792.3602708333333,792.3646875,212
38034153,38034472,792.3781875,792.3848333333333,319
38038048,38038194,792.4593333333333,792.462375,146
38038307,38038507,792.4647291666666,792.4688958333334,200
38038547,38038781,792.4697291666666,792.4746041666667,234
38038881,38039088,792.4766875,792.481,207
38039277,38039479,792.4849375,792.4891458333333,202
38040453,38040598,792.5094375,792.5124583333334,145
38041300,38041446,792.5270833333333,792.530125,146
38042440,38042585,792.5508333333333,792.5538541666666,145
38042668,38042813,792.5555833333333,792.5586041666667,145
38042923,38043154,792.5608958333333,792.5657083333333,231
38044678,38044909,792.5974583333333,792.6022708333334,231
38045101,38045246,792.6062708333334,792.6092916666666,145
38045857,38046147,792.6220208333333,792.6280625,290
38047131,38047333,792.6485625,792.6527708333333,202
38052804,38053175,792.76675,792.7744791666667,371
38053253,38053512,792.7761041666666,792.7815,259
38054631,38054777,792.8048125,792.8078541666666,146
38057514,38057666,792.864875,792.8680416666666,152
38060498,38060643,792.9270416666667,792.9300625,145
38060695,38061038,792.9311458333333,792.9382916666667,343
38061671,38061848,792.9514791666667,792.9551666666666,177
38062190,38062348,792.9622916666667,792.9655833333334,158
38063182,38063327,792.9829583333334,792.9859791666667,145
38066546,38066692,793.0530416666667,793.0560833333333,146
38067997,38068205,793.0832708333334,793.0876041666667,208
38069201,38069539,793.1083541666667,793.1153958333333,338
38070013,38070158,793.1252708333334,793.1282916666667,145
38070379,38070650,793.1328958333334,793.1385416666667,271
38071795,38071945,793.1623958333333,793.1655208333333,150
38072144,38072289,793.1696666666667,793.1726875,145
38072500,38072746,793.1770833333334,793.1822083333333,246
38072867,38073113,793.1847291666667,793.1898541666667,246
38073707,38073853,793.2022291666667,793.2052708333333,146
38074402,38074547,793.2167083333334,793.2197291666666,145
38074944,38075089,793.228,793.2310208333333,145
38075554,38075724,793.2407083333334,793.24425,170
38075849,38076191,793.2468541666667,793.2539791666667,342
38076242,38076387,793.2550416666667,793.2580625,145
38076440,38076758,793.2591666666667,793.2657916666667,318
38076896,38077091,793.2686666666667,793.2727291666666,195
38077172,38077523,793.2744166666666,793.2817291666667,351
38077667,38077827,793.2847291666667,793.2880625,160
38078839,38078984,793.3091458333333,793.3121666666667,145
38079491,38079802,793.3227291666667,793.3292083333333,311
38080152,38080297,793.3365,793.3395208333334,145
38080456,38080731,793.3428333333334,793.3485625,275
38080869,38081114,793.3514375,793.3565416666667,245
38081367,38081512,793.3618125,793.3648333333333,145
38082853,38082998,793.3927708333333,793.3957916666667,145
38083463,38083608,793.4054791666666,793.4085,145
38083903,38084173,793.4146458333333,793.4202708333333,270
38084255,38084400,793.4219791666667,793.425,145
38084748,38085033,793.43225,793.4381875,285
38086677,38086823,793.4724375,793.4754791666667,146
38086984,38087254,793.4788333333333,793.4844583333334,270
38087312,38087621,793.4856666666667,793.4921041666666,309
38087711,38087923,793.4939791666667,793.4983958333333,212
38091632,38091853,793.5756666666666,793.5802708333333,221
38092754,38092899,793.5990416666667,793.6020625,145
38093369,38093514,793.6118541666667,793.614875,145
38100034,38100179,793.7507083333334,793.7537291666666,145
38114830,38114976,794.0589583333333,794.062,146
38118960,38119156,794.145,794.1490833333334,196
38119263,38119408,794.1513125,794.1543333333333,145
38127623,38127768,794.3254791666667,794.3285,145
38128351,38128496,794.3406458333334,794.3436666666666,145
38141848,38142165,794.6218333333334,794.6284375,317
38142193,38142465,794.6290208333334,794.6346875,272
38143456,38143630,794.6553333333334,794.6589583333333,174
38145934,38146108,794.7069583333333,794.7105833333334,174
38146163,38146308,794.7117291666667,794.71475,145
38149863,38150075,794.7888125,794.7932291666667,212
38156946,38157091,794.936375,794.9393958333334,145
38166498,38166643,795.135375,795.1383958333333,145
38166729,38166874,795.1401875,795.1432083333333,145
38172895,38173040,795.2686458333334,795.2716666666666,145
38176989,38177211,795.3539375,795.3585625,222
38178099,38178244,795.3770625,795.3800833333333,145
38271827,38271972,797.3297291666667,797.33275,145
38314566,38314711,798.220125,798.2231458333333,145
38321089,38321238,798.3560208333333,798.359125,149
38365367,38365713,799.2784791666667,799.2856875,346
38366164,38366310,799.2950833333333,799.298125,146
38424791,38424936,800.5164791666666,800.5195,145
38450393,38450564,801.0498541666667,801.0534166666666,171
38454565,38454710,801.1367708333333,801.1397916666666,145
38569325,38569642,803.5276041666667,803.5342083333334,317
38572315,38572460,803.5898958333333,803.5929166666666,145
38574682,38574827,803.6392083333334,803.6422291666667,145
38732186,38732340,806.9205416666666,806.92375,154
38732492,38732713,806.9269166666667,806.9315208333334,221
38755336,38755560,807.4028333333333,807.4075,224
38755771,38756074,807.4118958333333,807.4182083333334,303
38756205,38756350,807.4209375,807.4239583333333,145
38759422,38759567,807.4879583333334,807.4909791666666,145
38764439,38764622,807.5924791666666,807.5962916666666,183
38851853,38851998,809.4136041666667,809.416625,145
38852307,38852452,809.4230625,809.4260833333333,145
38899691,38899838,810.4102291666667,810.4132916666666,147
38902099,38902244,810.4603958333333,810.4634166666667,145
38902469,38902614,810.4681041666666,810.471125,145
39315289,39315435,819.0685208333333,819.0715625,146
40613874,40614019,846.122375,846.1253958333333,145
40707197,40707380,848.0666041666667,848.0704166666667,183
40814869,40815018,850.3097708333333,850.312875,149
40853414,40853560,851.1127916666667,851.1158333333333,146
40902087,40902232,852.1268125,852.1298333333333,145
40904311,40904456,852.1731458333334,852.1761666666666,145
40906513,40906658,852.2190208333334,852.2220416666667,145
40959616,40959764,853.3253333333333,853.3284166666666,148
40991869,40992014,853.9972708333333,854.0002916666666,145
41039425,41039674,854.9880208333333,854.9932083333333,249
41187540,41187700,858.07375,858.0770833333333,160
41188700,41188846,858.0979166666667,858.1009583333333,146
41202257,41202402,858.3803541666666,858.383375,145
41205691,41205836,858.4518958333333,858.4549166666667,145
41207233,41207557,858.4840208333334,858.4907708333334,324
41223618,41223763,858.825375,858.8283958333334,145
41226763,41227027,858.8908958333334,858.8963958333334,264
41231544,41231826,858.9905,858.996375,282
41232506,41232651,859.0105416666667,859.0135625,145
41233893,41234041,859.0394375,859.0425208333334,148
41235325,41235470,859.0692708333333,859.0722916666666,145
41238579,41238724,859.1370625,859.1400833333333,145
41238806,41239132,859.1417916666667,859.1485833333334,326
41242378,41242523,859.2162083333334,859.2192291666667,145
41245956,41246101,859.29075,859.2937708333334,145
41247472,41247617,859.3223333333333,859.3253541666667,145
41248584,41248729,859.3455,859.3485208333333,145
41249341,41249691,859.3612708333334,859.3685625,350
41252946,41253142,859.436375,859.4404583333334,196
41254509,41254654,859.4689375,859.4719583333333,145
41254735,41254993,859.4736458333333,859.4790208333334,258
41255131,41255276,859.4818958333333,859.4849166666667,145
41260193,41260338,859.5873541666666,859.590375,145
41292901,41293046,860.2687708333333,860.2717916666667,145
41296179,41296562,860.3370625,860.3450416666667,383
41302023,41302168,860.4588125,860.4618333333333,145
41302438,41302702,860.4674583333333,860.4729583333333,264
41302853,41303058,860.4761041666667,860.480375,205
41303209,41303413,860.4835208333334,860.4877708333333,204
41308235,41308439,860.5882291666667,860.5924791666666,204
41309356,41309502,860.6115833333333,860.614625,146
41309829,41310092,860.6214375,860.6269166666667,263
41310480,41310685,860.635,860.6392708333333,205
41310782,41311047,860.6412916666667,860.6468125,265
41311745,41312017,860.6613541666667,860.6670208333334,272
41312533,41312678,860.6777708333333,860.6807916666667,145
41314748,41315078,860.7239166666667,860.7307916666666,330
41315702,41315847,860.7437916666667,860.7468125,145
41316224,41316554,860.7546666666667,860.7615416666666,330
41321086,41321409,860.8559583333333,860.8626875,323
41324588,41324733,860.9289166666666,860.9319375,145
41334939,41335084,861.1445625,861.1475833333334,145
41339483,41339628,861.2392291666666,861.24225,145
41339710,41339855,861.2439583333334,861.2469791666666,145
41339937,41340138,861.2486875,861.252875,201
41340446,41340591,861.2592916666666,861.2623125,145
41342280,41342594,861.2975,861.3040416666666,314
41366832,41366977,861.809,861.8120208333333,145
41421981,41422134,862.9579375,862.961125,153
41447073,41447397,863.4806875,863.4874375,324
41448795,41448940,863.5165625,863.5195833333333,145
41449015,41449166,863.5211458333333,863.5242916666666,151
41449607,41449752,863.5334791666667,863.5365,145
41452517,41452764,863.5941041666666,863.59925,247
41456381,41456526,863.6746041666667,863.677625,145
41461681,41461928,863.7850208333333,863.7901666666667,247
41466314,41466459,863.8815416666666,863.8845625,145
41466568,41466764,863.8868333333334,863.8909166666666,196
41477338,41477484,864.1112083333334,864.11425,146
41478302,41478448,864.1312916666667,864.1343333333333,146
41480644,41480790,864.1800833333333,864.183125,146
41485054,41485379,864.2719583333334,864.2787291666667,325
41485547,41485692,864.2822291666666,864.28525,145
41488292,41488437,864.3394166666667,864.3424375,145
41492465,41492803,864.4263541666667,864.4333958333333,338
41492842,41492987,864.4342083333333,864.4372291666666,145
41504180,41504325,864.6704166666667,864.6734375,145
41505337,41505482,864.6945208333333,864.6975416666667,145
41507711,41507903,864.7439791666667,864.7479791666667,192
41513501,41513646,864.8646041666667,864.867625,145
41513765,41513915,864.8701041666667,864.8732291666666,150
41514034,41514318,864.8757083333334,864.881625,284
41519604,41519749,864.99175,864.9947708333333,145
41519860,41520145,864.9970833333333,865.0030208333334,285
41520391,41520626,865.0081458333333,865.0130416666667,235
41522215,41522361,865.0461458333333,865.0491875,146
41542408,41542706,865.4668333333333,865.4730416666666,298
41543091,41543340,865.4810625,865.48625,249
41706434,41706579,868.8840416666667,868.8870625,145
41709961,41710106,868.9575208333333,868.9605416666667,145
41722051,41722222,869.2093958333334,869.2129583333333,171
41722274,41722445,869.2140416666666,869.2176041666667,171
41722589,41722747,869.2206041666667,869.2238958333334,158
41734464,41734793,869.468,869.4748541666667,329
41740750,41741079,869.5989583333334,869.6058125,329
41741218,41741363,869.6087083333333,869.6117291666667,145
41741526,41741876,869.615125,869.6224166666667,350
41742059,41742413,869.6262291666667,869.6336041666667,354
41746517,41746675,869.7191041666666,869.7223958333333,158
42112702,42112849,877.3479583333333,877.3510208333333,147
42138726,42138871,877.890125,877.8931458333333,145
42175795,42175940,878.6623958333333,878.6654166666667,145
42186941,42187086,878.8946041666667,878.897625,145
42200152,42200355,879.1698333333334,879.1740625,203
42201835,42202096,879.2048958333334,879.2103333333333,261
42202412,42202786,879.2169166666666,879.2247083333333,374
42419039,42419184,883.7299791666667,883.733,145
42421476,42421694,883.78075,883.7852916666667,218
42421720,42421865,883.7858333333334,883.7888541666666,145
42422535,42422680,883.8028125,883.8058333333333,145
42428497,42428642,883.9270208333334,883.9300416666666,145
42429614,42429931,883.9502916666667,883.9568958333333,317
42434937,42435082,884.0611875,884.0642083333333,145
42435109,42435254,884.0647708333333,884.0677916666667,145
42435321,42435639,884.0691875,884.0758125,318
42441316,42441632,884.1940833333333,884.2006666666666,316
42441675,42441820,884.2015625,884.2045833333333,145
42441997,42442142,884.2082708333334,884.2112916666666,145
42443961,42444106,884.2491875,884.2522083333333,145
42595872,42596032,887.414,887.4173333333333,160
42615476,42615623,887.8224166666666,887.8254791666667,147
42841454,42841600,892.5302916666667,892.5333333333333,146
42868493,42868639,893.0936041666666,893.0966458333334,146
43050197,43050342,896.8791041666667,896.882125,145
43258270,43258427,901.2139583333334,901.2172291666667,157
43689987,43690141,910.2080625,910.2112708333333,154
43762963,43763261,911.7283958333334,911.7346041666667,298
43767027,43767172,911.8130625,911.8160833333334,145
43794817,43794962,912.3920208333333,912.3950416666667,145
43796213,43796534,912.4211041666666,912.4277916666666,321
43810055,43810238,912.7094791666667,912.7132916666667,183
43810278,43810461,912.714125,912.7179375,183
43810544,43810727,912.7196666666666,912.7234791666667,183
43815121,43815342,912.8150208333333,912.819625,221
43819385,43819606,912.9038541666666,912.9084583333333,221
43820454,43820675,912.926125,912.9307291666667,221
43824524,43824746,913.0109166666666,913.0155416666666,222
43848070,43848215,913.5014583333333,913.5044791666667,145
43985284,43985431,916.3600833333334,916.3631458333333,147
43986108,43986253,916.37725,916.3802708333334,145
43988429,43988696,916.4256041666666,916.4311666666666,267
43988873,43989018,916.4348541666667,916.437875,145
43989394,43989539,916.4457083333333,916.4487291666667,145
43990555,43990860,916.4698958333333,916.47625,305
43991035,43991180,916.4798958333333,916.4829166666667,145
43991675,43991860,916.4932291666667,916.4970833333333,185
43992276,43992421,916.50575,916.5087708333333,145
43993039,43993184,916.5216458333333,916.5246666666667,145
43998573,43998718,916.6369375,916.6399583333333,145
44025029,44025212,917.1881041666667,917.1919166666667,183
44048653,44048798,917.6802708333333,917.6832916666667,145
44458505,44458650,926.2188541666667,926.221875,145
44641966,44642341,930.0409583333334,930.0487708333334,375
44675465,44675610,930.7388541666667,930.741875,145
44878800,44878945,934.975,934.9780208333333,145
45417248,45417398,946.1926666666667,946.1957916666667,150
45750958,45751104,953.1449583333333,953.148,146
45756221,45756414,953.2546041666667,953.258625,193
45768436,45768582,953.5090833333334,953.512125,146
45769073,45769307,953.5223541666667,953.5272291666666,234
45773179,45773324,953.6078958333334,953.6109166666666,145
45773503,45773648,953.6146458333334,953.6176666666667,145
45780111,45780256,953.7523125,953.7553333333333,145
45866669,45866814,955.5556041666666,955.558625,145
45881968,45882113,955.8743333333333,955.8773541666667,145
45961019,45961164,957.5212291666667,957.52425,145
45972313,45972458,957.7565208333333,957.7595416666667,145
45972718,45972863,957.7649583333333,957.7679791666667,145
45989972,45990196,958.1244166666667,958.1290833333334,224
45990221,45990445,958.1296041666667,958.1342708333333,224
45990915,45991060,958.1440625,958.1470833333333,145
45994588,45994733,958.2205833333334,958.2236041666666,145
46000829,46001090,958.3506041666667,958.3560416666667,261
46005841,46005986,958.4550208333334,958.4580416666666,145
46011154,46011299,958.5657083333333,958.5687291666667,145
46012762,46012936,958.5992083333333,958.6028333333334,174
46016102,46016247,958.6687916666667,958.6718125,145
46017118,46017264,958.6899583333334,958.693,146
46017664,46017809,958.7013333333333,958.7043541666667,145
46032590,46032768,959.0122916666667,959.016,178
46171714,46171860,961.9107083333333,961.91375,146
46171894,46172039,961.9144583333333,961.9174791666667,145
46175200,46175345,961.9833333333333,961.9863541666666,145
46178354,46178620,962.0490416666667,962.0545833333333,266
46178656,46178801,962.0553333333334,962.0583541666666,145
46228654,46228914,963.0969583333333,963.102375,260
46233771,46233992,963.2035625,963.2081666666667,221
46234305,46234565,963.2146875,963.2201041666667,260
46255973,46256119,963.6661041666666,963.6691458333333,146
46287339,46287485,964.3195625,964.3226041666667,146
46300958,46301103,964.6032916666667,964.6063125,145
46301257,46301489,964.6095208333334,964.6143541666667,232
46302366,46302511,964.632625,964.6356458333333,145
46392763,46392911,966.5158958333334,966.5189791666667,148
46531046,46531197,969.3967916666667,969.3999375,151
46670359,46670521,972.2991458333333,972.3025208333333,162
46796812,46797033,974.9335833333333,974.9381875,221
46797117,46797262,974.9399375,974.9429583333333,145
46826500,46826849,975.5520833333334,975.5593541666667,349
46828323,46828468,975.5900625,975.5930833333333,145
46932741,46933022,977.7654375,977.7712916666667,281
46933058,46933203,977.7720416666667,977.7750625,145
46933285,46933430,977.7767708333333,977.7797916666667,145
46940090,46940235,977.9185416666667,977.9215625,145
46940716,46940861,977.9315833333334,977.9346041666666,145
46941051,46941196,977.9385625,977.9415833333334,145
46941611,46941908,977.9502291666666,977.9564166666667,297
46963001,46963146,978.3958541666667,978.398875,145
46965862,46966159,978.4554583333334,978.4616458333334,297
46980850,46980996,978.7677083333333,978.77075,146
46986785,46986930,978.8913541666667,978.894375,145
46987098,46987397,978.897875,978.9041041666667,299
46989067,46989213,978.9388958333333,978.9419375,146
46989281,46989502,978.9433541666667,978.9479583333333,221
46990561,46990819,978.9700208333334,978.9753958333333,258
46995037,46995182,979.0632708333334,979.0662916666666,145
47038539,47038688,979.9695625,979.9726666666667,149
47073015,47073295,980.6878125,980.6936458333333,280
47080603,47080783,980.8458958333333,980.8496458333333,180
47080944,47081090,980.853,980.8560416666667,146
47088274,47088419,981.0057083333334,981.0087291666666,145
47093330,47093475,981.1110416666667,981.1140625,145
47093533,47093746,981.1152708333333,981.1197083333333,213
47093940,47094085,981.12375,981.1267708333334,145
47094823,47094968,981.1421458333333,981.1451666666667,145
47095638,47095885,981.159125,981.1642708333334,247
47095935,47096122,981.1653125,981.1692083333334,187
47097043,47097188,981.1883958333333,981.1914166666667,145
47098551,47098696,981.2198125,981.2228333333334,145
47098829,47099110,981.2256041666667,981.2314583333333,281
47103244,47103389,981.3175833333333,981.3206041666666,145
47104336,47104481,981.3403333333333,981.3433541666667,145
47112022,47112344,981.5004583333333,981.5071666666666,322
47114111,47114257,981.5439791666666,981.5470208333334,146
47115851,47116117,981.5802291666666,981.5857708333333,266
47118558,47118703,981.636625,981.6396458333334,145
47121628,47121773,981.7005833333334,981.7036041666667,145
47122021,47122167,981.7087708333333,981.7118125,146
47122485,47122707,981.7184375,981.7230625,222
47125641,47125885,981.7841875,981.7892708333334,244
47126259,47126579,981.7970625,981.8037291666667,320
47132192,47132337,981.9206666666666,981.9236875,145
47234377,47234677,984.0495208333333,984.0557708333333,300
47245993,47246138,984.2915208333334,984.2945416666666,145
47246989,47247134,984.3122708333333,984.3152916666667,145
47247338,47247483,984.3195416666666,984.3225625,145
47252417,47252562,984.4253541666667,984.428375,145
47252676,47252822,984.43075,984.4337916666667,146
47258294,47258490,984.5477916666666,984.551875,196
47258884,47259118,984.5600833333333,984.5649583333334,234
47259555,47259815,984.5740625,984.5794791666667,260
47260491,47260819,984.5935625,984.6003958333333,328
47261813,47261958,984.6211041666667,984.624125,145
47262840,47262985,984.6425,984.6455208333333,145
47263153,47263298,984.6490208333333,984.6520416666667,145
47263465,47263769,984.6555208333333,984.6618541666667,304
47264065,47264260,984.6680208333333,984.6720833333334,195
47266015,47266294,984.7086458333333,984.7144583333334,279
47266551,47266889,984.7198125,984.7268541666666,338
47266919,47267188,984.7274791666666,984.7330833333333,269
47277495,47277640,984.9478125,984.9508333333333,145
47278378,47278523,984.9662083333334,984.9692291666667,145
47281402,47281547,985.0292083333334,985.0322291666666,145
47281890,47282035,985.039375,985.0423958333333,145
47282644,47283016,985.0550833333333,985.0628333333333,372
47283475,47283620,985.0723958333333,985.0754166666667,145
47287991,47288203,985.1664791666667,985.1708958333334,212
47288433,47288578,985.1756875,985.1787083333334,145
47288678,47288957,985.1807916666667,985.1866041666667,279
47292643,47292912,985.2633958333333,985.269,269
47293022,47293173,985.2712916666667,985.2744375,151
47293398,47293642,985.279125,985.2842083333334,244
47299266,47299411,985.401375,985.4043958333333,145
47301463,47301608,985.4471458333334,985.4501666666666,145
47304058,47304204,985.5012083333334,985.50425,146
47304424,47304730,985.5088333333333,985.5152083333334,306
47307448,47307594,985.5718333333333,985.574875,146
47308655,47308938,985.5969791666666,985.602875,283
47308964,47309143,985.6034166666667,985.6071458333333,179
47313365,47313510,985.6951041666666,985.698125,145
47317998,47318143,985.791625,985.7946458333333,145
47320725,47321086,985.8484375,985.8559583333333,361
47321158,47321303,985.8574583333333,985.8604791666667,145
47321807,47321952,985.8709791666666,985.874,145
47322023,47322207,985.8754791666667,985.8793125,184
47324258,47324403,985.9220416666667,985.9250625,145
47341121,47341266,986.2733541666666,986.276375,145
47342887,47343032,986.3101458333333,986.3131666666667,145
47343966,47344193,986.332625,986.3373541666666,227
47349078,47349223,986.439125,986.4421458333334,145
47351107,47351252,986.4813958333333,986.4844166666667,145
47354181,47354490,986.5454375,986.551875,309
47354760,47354905,986.5575,986.5605208333334,145
47355034,47355179,986.5632083333334,986.5662291666666,145
47358240,47358385,986.63,986.6330208333334,145
47358602,47358932,986.6375416666667,986.6444166666666,330
47364062,47364207,986.7512916666667,986.7543125,145
47364846,47364995,986.767625,986.7707291666667,149
47370533,47370679,986.8861041666667,986.8891458333334,146
47385884,47386029,987.2059166666667,987.2089375,145
47388426,47388687,987.258875,987.2643125,261
47389063,47389209,987.2721458333333,987.2751875,146
47389467,47389613,987.2805625,987.2836041666667,146
47389814,47390018,987.2877916666666,987.2920416666667,204
47390450,47390595,987.3010416666667,987.3040625,145
47390624,47390885,987.3046666666667,987.3101041666666,261
47391722,47391867,987.3275416666667,987.3305625,145
47391894,47392039,987.331125,987.3341458333333,145
47395575,47395720,987.4078125,987.4108333333334,145
47396563,47396883,987.4283958333333,987.4350625,320
47399478,47399624,987.489125,987.4921666666667,146
47408704,47409021,987.6813333333333,987.6879375,317
47419244,47419395,987.9009166666667,987.9040625,151
47628884,47629032,992.2684166666667,992.2715,148
47638235,47638380,992.4632291666667,992.46625,145
47640496,47640641,992.5103333333333,992.5133541666667,145
47640708,47640924,992.51475,992.51925,216
47641276,47641421,992.5265833333333,992.5296041666667,145
47883889,47884034,997.5810208333334,997.5840416666666,145
47888938,47889083,997.6862083333333,997.6892291666667,145
47889663,47889809,997.7013125,997.7043541666667,146
47894202,47894348,997.795875,997.7989166666666,146
47904204,47904349,998.00425,998.0072708333333,145
47904545,47904690,998.0113541666667,998.014375,145
47990992,47991151,999.8123333333333,999.8156458333333,159
